KTMLCPCWNLTDRL-UHFFFAOYSA-N,O00750,6.367976665496826
KTMLCPCWNLTDRL-UHFFFAOYSA-N,O75747,6.249877452850342
KTMLCPCWNLTDRL-UHFFFAOYSA-N,O00329,6.658541202545166
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P00519(phosphorylated),6.907997131347656
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P42684,6.62973165512085
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P51813,6.122406482696533
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P42679,6.2126078605651855
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q6DT37,6.62973165512085
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P09769,6.477121353149414
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P17948,6.575407981872559
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P08631,6.788370609283447
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q14164,6.1580681800842285
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P53671,6.0871500968933105
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P07948,6.268845081329346
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q9Y2U5,6.477121353149414
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q99759,6.249877452850342
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q9Y6R4,6.658541202545166
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P45985,6.104735374450684
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q12866,6.954242706298828
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P08581,6.575407981872559
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q9H1R3,6.0871500968933105
LIGGMBSSOOVGAE-UHFFFAOYSA-N,O15530,6.104735374450684
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q6XUX3,6.0871500968933105
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q9H2G2,6.347487449645996
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P12931,6.62973165512085
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q9H3Y6,6.0871500968933105
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q15569,6.052177906036377
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P35590,6.720159530639648
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q02763,6.720159530639648
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q07912,6.2126078605651855
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P04629,6.575407981872559
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q16620,6.602059841156006
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q16288,6.288064956665039
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q06418,6.231138706207275
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P35968,6.268845081329346
LIGGMBSSOOVGAE-UHFFFAOYSA-N,P07947,6.0871500968933105
LIGGMBSSOOVGAE-UHFFFAOYSA-N,Q9NYL2,6.1580681800842285
YZMIAOLPJLWPOE-UHFFFAOYSA-N,P07333,6.575407981872559
YZMIAOLPJLWPOE-UHFFFAOYSA-N,Q16832,6.06963586807251
YZMIAOLPJLWPOE-UHFFFAOYSA-N,P00533,6.327358722686768
YZMIAOLPJLWPOE-UHFFFAOYSA-N,P29317,6.017374038696289
YZMIAOLPJLWPOE-UHFFFAOYSA-N,Q15303,6.454258441925049
YZMIAOLPJLWPOE-UHFFFAOYSA-N,P17948,6.231138706207275
YZMIAOLPJLWPOE-UHFFFAOYSA-N,P36888,6.865301609039307
YZMIAOLPJLWPOE-UHFFFAOYSA-N,P35916,6.034761905670166
YZMIAOLPJLWPOE-UHFFFAOYSA-N,P08069,6.327358722686768
YZMIAOLPJLWPOE-UHFFFAOYSA-N,P10721,6.865301609039307
YZMIAOLPJLWPOE-UHFFFAOYSA-N,O94804,6.62973165512085
YZMIAOLPJLWPOE-UHFFFAOYSA-N,P16234,6.052177906036377
YZMIAOLPJLWPOE-UHFFFAOYSA-N,Q8TBX8,6.688629150390625
YZMIAOLPJLWPOE-UHFFFAOYSA-N,Q9H2G2,6.052177906036377
YZMIAOLPJLWPOE-UHFFFAOYSA-N,Q9NRP7,6.62973165512085
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q9UQB9,6.367976665496826
HIYKDNXWYHDRBS-UHFFFAOYSA-N,P07333,6.176091194152832
HIYKDNXWYHDRBS-UHFFFAOYSA-N,P49674,6.249877452850342
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q16832,6.122406482696533
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q6DT37,6.720159530639648
HIYKDNXWYHDRBS-UHFFFAOYSA-N,P04626,6.194265365600586
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q15303,6.720159530639648
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q8NE63,6.720159530639648
HIYKDNXWYHDRBS-UHFFFAOYSA-N,P10721,6.999522686004639
HIYKDNXWYHDRBS-UHFFFAOYSA-N,O94804,6.954242706298828
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q9Y4K4,6.307560920715332
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q13188,6.194265365600586
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q15746,6.825575828552246
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q9UBE8,6.954242706298828
HIYKDNXWYHDRBS-UHFFFAOYSA-N,P09619,6.963980674743652
HIYKDNXWYHDRBS-UHFFFAOYSA-N,P07949,6.959089756011963
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q96BR1,6.268845081329346
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q7L7X3,6.2126078605651855
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q9H2K8,6.176091194152832
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q9UHD2,6.194265365600586
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q06418,6.575407981872559
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q9NYL2,6.288064956665039
HIYKDNXWYHDRBS-UHFFFAOYSA-N,Q15759,6.954242706298828
FFWQODHBPXQXIZ-UHFFFAOYSA-N,P36896,6.7533278465271
FFWQODHBPXQXIZ-UHFFFAOYSA-N,Q16832,6.268845081329346
FFWQODHBPXQXIZ-UHFFFAOYSA-N,P36888,6.1580681800842285
FFWQODHBPXQXIZ-UHFFFAOYSA-N,Q13188,6.122406482696533
FFWQODHBPXQXIZ-UHFFFAOYSA-N,Q15759,6.122406482696533
MUIPLRMGAXZWSQ-UHFFFAOYSA-N,P49761,6.347487449645996
MUIPLRMGAXZWSQ-UHFFFAOYSA-N,P49674,6.0871500968933105
MUIPLRMGAXZWSQ-UHFFFAOYSA-N,P42679,6.017374038696289
MUIPLRMGAXZWSQ-UHFFFAOYSA-N,O75914,6.140178680419922
MUIPLRMGAXZWSQ-UHFFFAOYSA-N,Q9BX84,6.62973165512085
IXTOXNKKHFZYSW-UHFFFAOYSA-N,P36896,6.575407981872559
IXTOXNKKHFZYSW-UHFFFAOYSA-N,P37023,6.968915939331055
IXTOXNKKHFZYSW-UHFFFAOYSA-N,Q96D53,6.865301609039307
IXTOXNKKHFZYSW-UHFFFAOYSA-N,P36894,6.194265365600586
IXTOXNKKHFZYSW-UHFFFAOYSA-N,P41240,6.658541202545166
IXTOXNKKHFZYSW-UHFFFAOYSA-N,P48729,6.720159530639648
IXTOXNKKHFZYSW-UHFFFAOYSA-N,Q9UF33,6.954242706298828
IXTOXNKKHFZYSW-UHFFFAOYSA-N,O15197,6.688629150390625
IXTOXNKKHFZYSW-UHFFFAOYSA-N,P17948,6.907997131347656
IXTOXNKKHFZYSW-UHFFFAOYSA-N,P35916,6.327358722686768
IXTOXNKKHFZYSW-UHFFFAOYSA-N,Q08881,6.104735374450684
IXTOXNKKHFZYSW-UHFFFAOYSA-N,P10721(autoinhibited),6.104735374450684
IXTOXNKKHFZYSW-UHFFFAOYSA-N,Q13233,6.307560920715332
IXTOXNKKHFZYSW-UHFFFAOYSA-N,Q15418(Kin.Dom.2),6.989124298095703
IXTOXNKKHFZYSW-UHFFFAOYSA-N,Q9UK32(Kin.Dom.2),6.825575828552246
IXTOXNKKHFZYSW-UHFFFAOYSA-N,Q9H0K1,6.688629150390625
IXTOXNKKHFZYSW-UHFFFAOYSA-N,Q9BYT3,6.194265365600586
IXTOXNKKHFZYSW-UHFFFAOYSA-N,P43405,6.347487449645996
IXTOXNKKHFZYSW-UHFFFAOYSA-N,P35590,6.194265365600586
IXTOXNKKHFZYSW-UHFFFAOYSA-N,Q02763,6.122406482696533
IXTOXNKKHFZYSW-UHFFFAOYSA-N,P29597(JH1domain-catalytic),6.231138706207275
IXTOXNKKHFZYSW-UHFFFAOYSA-N,Q06418,6.1580681800842285
IXTOXNKKHFZYSW-UHFFFAOYSA-N,Q9NYL2,6.477121353149414
LXYADWSXIFTOHQ-UHFFFAOYSA-N,Q15375,6.865301609039307
LXYADWSXIFTOHQ-UHFFFAOYSA-N,P29322,6.327358722686768
LXYADWSXIFTOHQ-UHFFFAOYSA-N,Q9Y616,6.104735374450684
LXYADWSXIFTOHQ-UHFFFAOYSA-N,Q8TDX7,6.140178680419922
HNHRWNUXTCATSG-UHFFFAOYSA-N,P31751,6.0871500968933105
HNHRWNUXTCATSG-UHFFFAOYSA-N,P36894,6.176091194152832
HNHRWNUXTCATSG-UHFFFAOYSA-N,O43683,6.268845081329346
HNHRWNUXTCATSG-UHFFFAOYSA-N,Q6DT37,6.410174369812012
HNHRWNUXTCATSG-UHFFFAOYSA-N,Q8TF76,6.327358722686768
HNHRWNUXTCATSG-UHFFFAOYSA-N,Q92918,6.06963586807251
HNHRWNUXTCATSG-UHFFFAOYSA-N,P23458(JH2domain-pseudokinase),6.688629150390625
HNHRWNUXTCATSG-UHFFFAOYSA-N,P52333(JH1domain-catalytic),6.176091194152832
HNHRWNUXTCATSG-UHFFFAOYSA-N,P45985,6.017374038696289
HNHRWNUXTCATSG-UHFFFAOYSA-N,Q9Y5S2,6.410174369812012
HNHRWNUXTCATSG-UHFFFAOYSA-N,Q6ZWH5,6.06963586807251
HNHRWNUXTCATSG-UHFFFAOYSA-N,Q9Y2I7,6.7533278465271
HNHRWNUXTCATSG-UHFFFAOYSA-N,O75116,6.034761905670166
HNHRWNUXTCATSG-UHFFFAOYSA-N,P04629,6.034761905670166
HNHRWNUXTCATSG-UHFFFAOYSA-N,Q9BXA7,6.410174369812012
HNHRWNUXTCATSG-UHFFFAOYSA-N,Q96PN8,6.017374038696289
HNHRWNUXTCATSG-UHFFFAOYSA-N,Q9Y3S1,6.017374038696289
HNHRWNUXTCATSG-UHFFFAOYSA-N,Q86UX6,6.1580681800842285
YYZTVTZCYVZGRB-UHFFFAOYSA-N,Q04771,6.017374038696289
YYZTVTZCYVZGRB-UHFFFAOYSA-N,Q13163,6.62973165512085
YYZTVTZCYVZGRB-UHFFFAOYSA-N,Q9Y3S1,6.140178680419922
YYZTVTZCYVZGRB-UHFFFAOYSA-N,Q96J92,6.017374038696289
YYZTVTZCYVZGRB-UHFFFAOYSA-N,Q56UN5,6.122406482696533
QBMXABGQFALRBF-UHFFFAOYSA-N,P00519,6.122406482696533
QBMXABGQFALRBF-UHFFFAOYSA-N,P11362,6.017374038696289
QBMXABGQFALRBF-UHFFFAOYSA-N,P49840,6.140178680419922
QBMXABGQFALRBF-UHFFFAOYSA-N,O75747,6.017374038696289
IIXWYSCJSQVBQM-LLVKDONJSA-N,P00519,6.104735374450684
IIXWYSCJSQVBQM-LLVKDONJSA-N,Q16566,6.307560920715332
IIXWYSCJSQVBQM-LLVKDONJSA-N,Q96RR4,6.194265365600586
IIXWYSCJSQVBQM-LLVKDONJSA-N,Q9UIK4,6.688629150390625
IIXWYSCJSQVBQM-LLVKDONJSA-N,O15075,6.865301609039307
IIXWYSCJSQVBQM-LLVKDONJSA-N,P21709,6.052177906036377
IIXWYSCJSQVBQM-LLVKDONJSA-N,O15197,6.658541202545166
IIXWYSCJSQVBQM-LLVKDONJSA-N,O60674(JH1domain-catalytic),6.410174369812012
IIXWYSCJSQVBQM-LLVKDONJSA-N,Q13233,6.140178680419922
IIXWYSCJSQVBQM-LLVKDONJSA-N,P46734,6.688629150390625
IIXWYSCJSQVBQM-LLVKDONJSA-N,P45985,6.268845081329346
IIXWYSCJSQVBQM-LLVKDONJSA-N,P52564,6.176091194152832
IIXWYSCJSQVBQM-LLVKDONJSA-N,Q16816,6.06963586807251
IIXWYSCJSQVBQM-LLVKDONJSA-N,Q6XUX3,6.907997131347656
IIXWYSCJSQVBQM-LLVKDONJSA-N,Q52WX2,6.347487449645996
IIXWYSCJSQVBQM-LLVKDONJSA-N,Q15569,6.524763107299805
IIXWYSCJSQVBQM-LLVKDONJSA-N,Q16288,6.943457126617432
IIXWYSCJSQVBQM-LLVKDONJSA-N,Q9BXA7,6.140178680419922
UWLYVPPIZPRYQY-UHFFFAOYSA-N,P00519,6.367976665496826
UWLYVPPIZPRYQY-UHFFFAOYSA-N,P00519(phosphorylated),6.052177906036377
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q8NFD2,6.231138706207275
UWLYVPPIZPRYQY-UHFFFAOYSA-N,O14965,6.017374038696289
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q96GD4,6.688629150390625
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q9UQB9,6.2126078605651855
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q9UQM7,6.7533278465271
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q13554,6.122406482696533
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q13557,6.825575828552246
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q13555,6.410174369812012
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q8N5S9,6.688629150390625
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q96RR4,6.231138706207275
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q00532,6.104735374450684
UWLYVPPIZPRYQY-UHFFFAOYSA-N,O14757,6.0871500968933105
UWLYVPPIZPRYQY-UHFFFAOYSA-N,O96017,6.122406482696533
UWLYVPPIZPRYQY-UHFFFAOYSA-N,P49759,6.720159530639648
UWLYVPPIZPRYQY-UHFFFAOYSA-N,P49760,6.307560920715332
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q9HAZ1,6.5006022453308105
UWLYVPPIZPRYQY-UHFFFAOYSA-N,P68400,6.477121353149414
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q9C098,6.288064956665039
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q12852,6.38886022567749
UWLYVPPIZPRYQY-UHFFFAOYSA-N,Q9Y463,6.410174369812012
